"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.28571414947509,,
"IND","India","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.28571414947509,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.65079355239868,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.60317468643188,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.07539677619934,,
"SVN","Slovenia","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.07539677619934,,
"ZAF","South Africa","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.15873003005981,,
"ZAF","South Africa","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.15873003005981,,
"ZAF","South Africa","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.15873003005981,,
"ZAF","South Africa","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.15873003005981,,
"ZAF","South Africa","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.15873003005981,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.74206352233886,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.74206352233886,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.80952382087707,,
"EST","Estonia","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.80952382087707,,
"RUS","Russian Federation","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.06349205970764,,
"RUS","Russian Federation","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.06349205970764,,
"RUS","Russian Federation","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.06349205970764,,
"RUS","Russian Federation","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.06349205970764,,
"RUS","Russian Federation","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.06349205970764,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.13333332538604,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.13333332538604,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.63333332538604,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.63333332538604,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.63333332538604,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.56666672229766,,
"AUS","Australia","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.56666672229766,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.05238103866577,,
"AUT","Austria","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.05238103866577,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.93650794029235,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.93650794029235,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.12698411941528,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.12698411941528,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.93650794029235,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.93650794029235,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.95079362392425,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.28412699699401,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.28412699699401,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.28412699699401,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.28412699699401,,
"BEL","Belgium","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.28412699699401,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,0.587301611900329,,
"CAN","Canada","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,0.587301611900329,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.33492064476013,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.33492064476013,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.33492064476013,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.33492064476013,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,3.20793652534484,,
"CZE","Czech Republic","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.20793652534484,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.36825394630432,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.36825394630432,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.36825394630432,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.43174612522125,,
"DNK","Denmark","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.43174612522125,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.29999995231628,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.2333333492279,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.2333333492279,,
"FIN","Finland","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.2333333492279,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.77936506271362,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.71269845962524,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.7095239162445,,
"FRA","France","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.7095239162445,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.44523811340332,,
"DEU","Germany","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.44523811340332,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.95714282989501,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.95714282989501,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.95714282989501,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.38888883590698,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.38888883590698,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.34126996994018,,
"GRC","Greece","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.34126996994018,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.82063496112823,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.82063496112823,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.82063496112823,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.82063496112823,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.82063496112823,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.45396828651428,,
"HUN","Hungary","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.45396828651428,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.70793652534484,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.87460315227508,,
"ISL","Iceland","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.87460315227508,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.20317459106445,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.20317459106445,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.20317459106445,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.20317459106445,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.33015871047973,,
"IRL","Ireland","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.33015871047973,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.84920644760131,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.84920644760131,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.84920644760131,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.84920644760131,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.84920644760131,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.79920625686645,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.79920625686645,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.79920625686645,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.3825397491455,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.3825397491455,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.3825397491455,,
"ITA","Italy","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.44920635223388,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.58571434020996,,
"JPN","Japan","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.58571434020996,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.29999995231628,,
"KOR","Korea","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.29999995231628,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.16936516761779,,
